y1_statefips,y1_countyfips,y2_statefips,y2_countyfips,y2_state,y2_countyname,n1,n2,agi
01,051,97,001,AL,Elmore County Total Migration-Same State,1581,2910,92777
01,051,97,003,AL,Elmore County Total Migration-Different State,620,1172,39196
01,051,01,051,AL,Elmore County Non-migrants,30345,63364,2365988
01,051,01,101,AL,Montgomery County,449,839,27835
01,051,01,001,AL,Autauga County,443,842,25847
01,051,01,123,AL,Tallapoosa County,120,244,6324
01,051,01,081,AL,Lee County,78,118,4160
01,051,01,073,AL,Jefferson County,72,112,3813
01,051,01,117,AL,Shelby County,50,82,3069
01,051,01,003,AL,Baldwin County,38,69,3391
01,051,01,021,AL,Chilton County,36,72,2102
01,051,01,089,AL,Madison County,35,53,2119
01,051,01,037,AL,Coosa County,23,45,1451
01,051,01,087,AL,Macon County,21,34,796
01,051,58,000,SS,Other flows - Same State,216,400,11870
01,051,59,000,DS,Other flows - Different State,620,1172,39196
01,051,59,001,DS,Other flows - Northeast,36,59,2297
01,051,59,003,DS,Other flows - Midwest,58,128,2723
01,051,59,005,DS,Other flows - South,431,802,28624
01,051,59,007,DS,Other flows - West,95,183,5552
01,051,57,009,FR,Foreign - Other flows,-1,-1,-1
01,053,96,000,AL,Escambia County Total Migration-US and Foreign,671,1285,27551
01,053,97,000,AL,Escambia County Total Migration-US,671,1285,27551
01,053,97,001,AL,Escambia County Total Migration-Same State,344,678,14677
01,053,97,003,AL,Escambia County Total Migration-Different State,327,607,12874
01,053,01,053,AL,Escambia County Non-migrants,11566,24186,687682
01,053,12,033,FL,Escambia County,109,221,4225
01,053,01,003,AL,Baldwin County,99,222,4667
01,053,12,113,FL,Santa Rosa County,49,104,1893
01,053,01,099,AL,Monroe County,45,95,2035
01,053,01,097,AL,Mobile County,44,73,1167
01,053,01,035,AL,Conecuh County,35,78,1334
01,053,58,000,SS,Other flows - Same State,121,210,5474
01,053,59,000,DS,Other flows - Different State,169,282,6757
01,053,59,001,DS,Other flows - Northeast,-1,-1,-1
01,053,59,003,DS,Other flows - Midwest,27,48,599
01,053,59,005,DS,Other flows - South,142,234,6158
01,053,59,007,DS,Other flows - West,-1,-1,-1
01,053,57,009,FR,Foreign - Other flows,-1,-1,-1
01,055,96,000,AL,Etowah County Total Migration-US and Foreign,1941,3596,99235
01,055,97,000,AL,Etowah County Total Migration-US,1941,3596,99235
01,055,97,001,AL,Etowah County Total Migration-Same State,1344,2494,67893
01,055,97,003,AL,Etowah County Total Migration-Different State,597,1102,31341
01,055,01,055,AL,Etowah County Non-migrants,34676,72878,2220329
01,055,01,015,AL,Calhoun County,260,475,10008
01,055,01,095,AL,Marshall County,227,490,17746
01,055,01,073,AL,Jefferson County,132,206,6102
01,055,01,115,AL,St. Clair County,129,241,7089
01,055,01,049,AL,DeKalb County,91,156,3462
01,055,01,089,AL,Madison County,91,159,4889
01,055,01,019,AL,Cherokee County,73,147,2791
01,055,01,009,AL,Blount County,68,134,2872
01,055,01,117,AL,Shelby County,47,73,2505
01,055,01,121,AL,Talladega County,37,74,1829
01,055,01,043,AL,Cullman County,21,31,591
01,055,58,000,SS,Other flows - Same State,168,308,8010
01,055,59,000,DS,Other flows - Different State,597,1102,31341
01,055,59,001,DS,Other flows - Northeast,30,46,1432
01,055,59,003,DS,Other flows - Midwest,70,118,2749
01,055,59,005,DS,Other flows - South,416,803,23837
01,055,59,007,DS,Other flows - West,81,135,3323
01,055,57,009,FR,Foreign - Other flows,-1,-1,-1
01,057,96,000,AL,Fayette County Total Migration-US and Foreign,333,627,13737
01,057,97,000,AL,Fayette County Total Migration-US,333,627,13737
01,057,97,001,AL,Fayette County Total Migration-Same State,280,539,11394
01,057,97,003,AL,Fayette County Total Migration-Different State,53,88,2343
01,057,01,057,AL,Fayette County Non-migrants,5143,11153,306180
01,057,01,093,AL,Marion County,77,141,2813
01,057,01,125,AL,Tuscaloosa County,70,134,2602
01,057,01,075,AL,Lamar County,31,73,1296
01,057,01,127,AL,Walker County,29,46,1620
01,057,58,000,SS,Other flows - Same State,73,145,3063
01,057,59,000,DS,Other flows - Different State,53,88,2343
01,057,59,001,DS,Other flows - Northeast,-1,-1,-1
01,057,59,003,DS,Other flows - Midwest,-1,-1,-1
01,057,59,005,DS,Other flows - South,53,88,2343
01,057,59,007,DS,Other flows - West,-1,-1,-1
01,057,57,009,FR,Foreign - Other flows,-1,-1,-1
01,059,96,000,AL,Franklin County Total Migration-US and Foreign,628,1207,29948
01,059,97,000,AL,Franklin County Total Migration-US,628,1207,29948
01,059,97,001,AL,Franklin County Total Migration-Same State,426,847,20287
01,059,97,003,AL,Franklin County Total Migration-Different State,202,360,9661
01,059,01,059,AL,Franklin County Non-migrants,9687,21548,592590
01,059,01,033,AL,Colbert County,142,289,8152
01,059,01,093,AL,Marion County,70,149,2584
01,059,01,077,AL,Lauderdale County,49,84,1741
01,059,28,141,MS,Tishomingo County,33,64,1233
01,059,01,133,AL,Winston County,32,58,1130
01,059,28,057,MS,Itawamba County,25,48,845
01,059,01,079,AL,Lawrence County,22,48,1454
01,059,01,089,AL,Madison County,20,33,911
01,059,58,000,SS,Other flows - Same State,91,186,4315
01,059,59,000,DS,Other flows - Different State,144,248,7583
01,059,59,001,DS,Other flows - Northeast,-1,-1,-1
01,059,59,003,DS,Other flows - Midwest,21,34,619
01,059,59,005,DS,Other flows - South,102,187,6244
01,059,59,007,DS,Other flows - West,21,27,720
01,061,96,000,AL,Geneva County Total Migration-US and Foreign,576,1114,24048
01,061,97,000,AL,Geneva County Total Migration-US,576,1114,24048
01,061,97,001,AL,Geneva County Total Migration-Same State,381,741,16738
01,061,97,003,AL,Geneva County Total Migration-Different State,195,373,7310
01,061,01,061,AL,Geneva County Non-migrants,8497,18192,482843
01,061,01,069,AL,Houston County,160,322,6421
01,061,01,031,AL,Coffee County,85,170,3861
01,061,01,045,AL,Dale County,53,96,1750
01,061,12,059,FL,Holmes County,23,57,967
01,061,58,000,SS,Other flows - Same State,83,153,4707
01,061,59,000,DS,Other flows - Different State,172,316,6343
01,061,59,001,DS,Other flows - Northeast,-1,-1,-1
01,061,59,003,DS,Other flows - Midwest,24,51,594
01,061,59,005,DS,Other flows - South,148,265,5749
01,061,59,007,DS,Other flows - West,-1,-1,-1
01,061,57,009,FR,Foreign - Other flows,-1,-1,-1
01,063,96,000,AL,Greene County Total Migration-US and Foreign,174,343,6107
01,063,97,000,AL,Greene County Total Migration-US,174,343,6107
01,063,97,001,AL,Greene County Total Migration-Same State,154,303,5126
01,063,97,003,AL,Greene County Total Migration-Different State,20,40,981
01,063,01,063,AL,Greene County Non-migrants,2505,5050,99495
01,063,01,125,AL,Tuscaloosa County,89,173,2990
01,063,58,000,SS,Other flows - Same State,65,130,2136
01,063,59,000,DS,Other flows - Different State,20,40,981
01,063,59,001,DS,Other flows - Northeast,-1,-1,-1
01,063,59,003,DS,Other flows - Midwest,-1,-1,-1
01,063,59,005,DS,Other flows - South,20,40,981
01,063,59,007,DS,Other flows - West,-1,-1,-1
01,065,96,000,AL,Hale County Total Migration-US and Foreign,354,683,15344
01,065,97,000,AL,Hale County Total Migration-US,354,683,15344
01,065,97,001,AL,Hale County Total Migration-Same State,313,611,13463
01,065,97,003,AL,Hale County Total Migration-Different State,41,72,1881
01,065,01,065,AL,Hale County Non-migrants,5098,10589,266787
01,065,01,125,AL,Tuscaloosa County,191,389,8125
01,065,01,091,AL,Marengo County,29,54,1189
01,065,58,000,SS,Other flows - Same State,93,168,4149
01,065,59,000,DS,Other flows - Different State,41,72,1881
01,065,59,001,DS,Other flows - Northeast,-1,-1,-1
01,065,59,003,DS,Other flows - Midwest,-1,-1,-1
01,065,59,005,DS,Other flows - South,41,72,1881
01,065,59,007,DS,Other flows - West,-1,-1,-1
01,067,96,000,AL,Henry County Total Migration-US and Foreign,451,865,20421
01,067,97,000,AL,Henry County Total Migration-US,451,865,20421
01,067,97,001,AL,Henry County Total Migration-Same State,348,679,14743
01,067,97,003,AL,Henry County Total Migration-Different State,103,186,5678
01,067,01,067,AL,Henry County Non-migrants,5993,12601,545325
01,067,01,069,AL,Houston County,197,395,7755
01,067,01,045,AL,Dale County,43,88,2111
01,067,01,005,AL,Barbour County,28,53,1028
01,067,58,000,SS,Other flows - Same State,80,143,3849
01,067,59,000,DS,Other flows - Different State,103,186,5678
01,067,59,001,DS,Other flows - Northeast,-1,-1,-1
01,067,59,003,DS,Other flows - Midwest,-1,-1,-1
01,067,59,005,DS,Other flows - South,103,186,5678
01,067,59,007,DS,Other flows - West,-1,-1,-1
01,067,57,009,FR,Foreign - Other flows,-1,-1,-1
01,069,96,000,AL,Houston County Total Migration-US and Foreign,2684,5082,147924
01,069,97,000,AL,Houston County Total Migration-US,2684,5082,147924
01,069,97,001,AL,Houston County Total Migration-Same State,1384,2651,71157
01,069,97,003,AL,Houston County Total Migration-Different State,1300,2431,76767
01,069,01,069,AL,Houston County Non-migrants,37326,77091,2949732
01,069,01,045,AL,Dale County,406,871,19808
01,069,01,067,AL,Henry County,211,434,12381
01,069,01,061,AL,Geneva County,164,325,8600
01,069,01,031,AL,Coffee County,110,211,5395
01,069,12,005,FL,Bay County,73,139,5188
01,069,12,063,FL,Jackson County,66,121,2777
01,069,01,073,AL,Jefferson County,56,76,2793
01,069,01,089,AL,Madison County,45,81,3237
01,069,01,109,AL,Pike County,40,62,1273
01,069,01,081,AL,Lee County,39,61,2133
01,069,01,101,AL,Montgomery County,35,55,1584
01,069,01,005,AL,Barbour County,32,55,1384
01,069,01,097,AL,Mobile County,27,40,1187
01,069,01,117,AL,Shelby County,26,51,1971
01,069,12,033,FL,Escambia County,26,32,1328
01,069,01,003,AL,Baldwin County,24,40,2397
01,069,13,121,GA,Fulton County,24,42,1263
01,069,13,099,GA,Early County,23,48,491
01,069,12,031,FL,Duval County,20,41,1164
01,069,58,000,SS,Other flows - Same State,169,289,7014
01,069,59,000,DS,Other flows - Different State,1068,2008,64554
01,069,59,001,DS,Other flows - Northeast,45,82,2535
01,069,59,003,DS,Other flows - Midwest,122,236,7297
01,069,59,005,DS,Other flows - South,788,1484,47221
01,069,59,007,DS,Other flows - West,113,206,7501
01,069,57,009,FR,Foreign - Other flows,-1,-1,-1
01,071,96,000,AL,Jackson County Total Migration-US and Foreign,962,1800,47432
01,071,97,000,AL,Jackson County Total Migration-US,962,1800,47432
01,071,97,001,AL,Jackson County Total Migration-Same State,555,1057,28683
01,071,97,003,AL,Jackson County Total Migration-Different State,407,743,18748
01,071,01,071,AL,Jackson County Non-migrants,18036,37813,1177843
01,071,01,049,AL,DeKalb County,177,390,8854
01,071,01,089,AL,Madison County,171,297,8723
01,071,01,095,AL,Marshall County,88,176,5054
01,071,47,115,TN,Marion County,59,110,2206
01,071,47,065,TN,Hamilton County,34,53,2030
01,071,13,083,GA,Dade County,32,61,1232
01,071,58,000,SS,Other flows - Same State,119,194,6053
01,071,59,000,DS,Other flows - Different State,282,519,13280
01,071,59,001,DS,Other flows - Northeast,-1,-1,-1
01,071,59,003,DS,Other flows - Midwest,41,88,1591
01,071,59,005,DS,Other flows - South,216,397,10513
01,071,59,007,DS,Other flows - West,25,34,1175
01,071,57,009,FR,Foreign - Other flows,-1,-1,-1
01,073,96,000,AL,Jefferson County Total Migration-US and Foreign,14252,24602,1036844
01,073,97,000,AL,Jefferson County Total Migration-US,14189,24492,1033409
01,073,97,001,AL,Jefferson County Total Migration-Same State,8075,14576,555956
01,073,97,003,AL,Jefferson County Total Migration-Different State,6114,9916,477454
01,073,98,000,AL,Jefferson County Total Migration-Foreign,63,110,3434
01,073,01,073,AL,Jefferson County Non-migrants,231591,464260,23767534
01,073,01,117,AL,Shelby County,2889,5207,229474
01,073,01,115,AL,St. Clair County,1072,2090,74145
01,073,01,125,AL,Tuscaloosa County,574,1004,28395
01,073,01,089,AL,Madison County,455,736,31674
01,073,01,009,AL,Blount County,439,847,26757
01,073,01,127,AL,Walker County,350,693,20924
01,073,13,121,GA,Fulton County,246,323,20196
01,073,01,043,AL,Cullman County,222,405,17729
01,073,47,037,TN,Davidson County,213,265,19413
01,073,01,003,AL,Baldwin County,202,370,17792
01,073,01,121,AL,Talladega County,179,315,11183
01,073,01,101,AL,Montgomery County,169,269,7963
01,073,01,097,AL,Mobile County,149,216,7640
01,073,01,081,AL,Lee County,145,220,9000
01,073,48,113,TX,Dallas County,131,202,9552
01,073,01,015,AL,Calhoun County,128,223,5164
01,073,01,055,AL,Etowah County,117,223,6182
01,073,13,067,GA,Cobb County,117,174,8659
01,073,13,089,GA,DeKalb County,117,170,7627
01,073,48,201,TX,Harris County,116,198,9498
01,073,01,007,AL,Bibb County,94,185,5912
01,073,17,031,IL,Cook County,94,130,5913
01,073,13,135,GA,Gwinnett County,91,155,5150
01,073,01,021,AL,Chilton County,90,183,4822
01,073,01,103,AL,Morgan County,76,127,5017
01,073,01,083,AL,Limestone County,72,133,5760
01,073,06,037,CA,Los Angeles County,68,97,5597
01,073,12,033,FL,Escambia County,68,116,4975
01,073,37,119,NC,Mecklenburg County,68,115,5985
01,073,12,057,FL,Hillsborough County,60,114,6493
01,073,48,453,TX,Travis County,59,76,4753
01,073,36,061,NY,New York County,57,59,3846
01,073,12,031,FL,Duval County,56,76,3844
01,073,47,065,TN,Hamilton County,56,92,3888
01,073,01,051,AL,Elmore County,55,96,5962
01,073,48,439,TX,Tarrant County,54,102,2737
01,073,47,157,TN,Shelby County,51,78,3461
01,073,04,013,AZ,Maricopa County,50,75,4141
01,073,45,019,SC,Charleston County,48,66,4867
01,073,12,005,FL,Bay County,44,82,3597
01,073,36,047,NY,Kings County,44,50,2221
01,073,47,093,TN,Knox County,44,69,2697
01,073,48,085,TX,Collin County,44,80,4489
01,073,53,033,WA,King County,44,64,4792
01,073,08,031,CO,Denver County,43,48,3412
01,073,11,001,DC,District of Columbia,43,47,3747
01,073,12,095,FL,Orange County,42,68,2081
01,073,37,183,NC,Wake County,42,64,3235
01,073,48,029,TX,Bexar County,42,66,3001
01,073,57,001,FR,Foreign - Overseas,42,75,2437
01,073,12,103,FL,Pinellas County,41,59,3954
01,073,32,003,NV,Clark County,40,59,2439
01,073,45,045,SC,Greenville County,40,66,3057
01,073,01,077,AL,Lauderdale County,39,63,2514
01,073,22,071,LA,Orleans Parish,38,56,3950
01,073,01,001,AL,Autauga County,37,70,2404
01,073,01,095,AL,Marshall County,37,66,2448
01,073,37,081,NC,Guilford County,35,55,2223
01,073,01,047,AL,Dallas County,34,54,1007
01,073,12,091,FL,Okaloosa County,32,55,4924
01,073,12,131,FL,Walton County,32,57,5556
01,073,48,121,TX,Denton County,32,57,3762
01,073,13,051,GA,Chatham County,29,54,1684
01,073,48,157,TX,Fort Bend County,29,64,2664
01,073,08,041,CO,El Paso County,28,42,2016
01,073,13,151,GA,Henry County,28,53,1333
01,073,01,033,AL,Colbert County,27,50,1748
01,073,06,073,CA,San Diego County,27,46,2391
01,073,29,189,MO,St. Louis County,27,43,1839
01,073,01,069,AL,Houston County,26,35,1158
01,073,13,063,GA,Clayton County,26,47,1035
01,073,13,215,GA,Muscogee County,26,48,1349
01,073,25,025,MA,Suffolk County,26,36,1772
01,073,01,049,AL,DeKalb County,25,38,1885
01,073,01,133,AL,Winston County,25,55,2365
01,073,12,099,FL,Palm Beach County,25,37,2433
01,073,21,111,KY,Jefferson County,25,52,1319
01,073,26,163,MI,Wayne County,25,51,658
01,073,36,081,NY,Queens County,25,37,840
01,073,01,123,AL,Tallapoosa County,24,46,3367
01,073,39,049,OH,Franklin County,24,42,1284
01,073,12,105,FL,Polk County,23,34,1184
01,073,13,097,GA,Douglas County,23,44,1390
01,073,13,223,GA,Paulding County,23,40,1416
01,073,47,187,TN,Williamson County,23,40,3183
01,073,48,491,TX,Williamson County,23,47,2459
01,073,12,113,FL,Santa Rosa County,22,33,2717
01,073,24,031,MD,Montgomery County,22,44,4755
01,073,39,061,OH,Hamilton County,22,28,1007
01,073,42,003,PA,Allegheny County,22,29,1665
01,073,47,149,TN,Rutherford County,22,35,967
01,073,12,009,FL,Brevard County,21,30,915
01,073,12,011,FL,Broward County,21,33,1961
01,073,12,086,FL,Miami-Dade County,21,42,5836
01,073,13,057,GA,Cherokee County,21,32,1480
01,073,22,033,LA,East Baton Rouge Parish,21,50,2334
01,073,24,033,MD,Prince George's County,21,33,895
01,073,39,035,OH,Cuyahoga County,20,42,1504
01,073,47,165,TN,Sumner County,20,27,1721
01,073,51,059,VA,Fairfax County,20,44,2206
01,073,58,000,SS,Other flows - Same State,324,557,15564
01,073,59,000,DS,Other flows - Different State,2791,4772,211514
01,073,59,001,DS,Other flows - Northeast,313,484,25491
01,073,59,003,DS,Other flows - Midwest,440,753,27254
01,073,59,005,DS,Other flows - South,1614,2817,126457
01,073,59,007,DS,Other flows - West,424,718,32312
01,073,57,009,FR,Foreign - Other flows,21,35,997
01,075,96,000,AL,Lamar County Total Migration-US and Foreign,263,498,11068
01,075,97,000,AL,Lamar County Total Migration-US,263,498,11068
01,075,97,001,AL,Lamar County Total Migration-Same State,166,319,6775
01,075,97,003,AL,Lamar County Total Migration-Different State,97,179,4294
01,075,01,075,AL,Lamar County Non-migrants,4409,9815,266013
01,075,01,093,AL,Marion County,56,114,1854
01,075,28,087,MS,Lowndes County,32,68,1414
01,075,01,057,AL,Fayette County,29,55,1272
01,075,01,125,AL,Tuscaloosa County,28,42,969
01,075,58,000,SS,Other flows - Same State,53,108,2680
01,075,59,000,DS,Other flows - Different State,65,111,2880
01,075,59,001,DS,Other flows - Northeast,-1,-1,-1
01,075,59,003,DS,Other flows - Midwest,-1,-1,-1
01,075,59,005,DS,Other flows - South,65,111,2880
01,075,59,007,DS,Other flows - West,-1,-1,-1
01,077,96,000,AL,Lauderdale County Total Migration-US and Foreign,2042,3480,104773
01,077,97,000,AL,Lauderdale County Total Migration-US,2042,3480,104773
01,077,97,001,AL,Lauderdale County Total Migration-Same State,1267,2230,62729
01,077,97,003,AL,Lauderdale County Total Migration-Different State,775,1250,42045
01,077,01,077,AL,Lauderdale County Non-migrants,32303,66261,2546197
01,077,01,033,AL,Colbert County,555,1055,28591
01,077,01,089,AL,Madison County,202,303,10137
01,077,01,083,AL,Limestone County,129,267,7481
01,077,01,103,AL,Morgan County,69,115,3185
01,077,01,073,AL,Jefferson County,59,75,2300
01,077,01,059,AL,Franklin County,49,103,2054
01,077,47,099,TN,Lawrence County,45,72,1956
01,077,01,003,AL,Baldwin County,24,35,1436
01,077,01,079,AL,Lawrence County,22,38,1095
01,077,47,181,TN,Wayne County,22,35,623
01,077,47,055,TN,Giles County,21,32,1484
01,077,58,000,SS,Other flows - Same State,158,239,6449
01,077,59,000,DS,Other flows - Different State,687,1111,37983
01,077,59,001,DS,Other flows - Northeast,36,56,1599
01,077,59,003,DS,Other flows - Midwest,106,166,5455
01,077,59,005,DS,Other flows - South,466,771,27584
01,077,59,007,DS,Other flows - West,79,118,3344
01,077,57,009,FR,Foreign - Other flows,-1,-1,-1
