y2_statefips,y2_countyfips,y1_statefips,y1_countyfips,y1_state,y1_countyname,n1,n2,agi
01,049,59,005,DS,Other flows - South,410,800,22098
01,049,59,007,DS,Other flows - West,62,118,3701
01,049,57,009,FR,Foreign - Other flows,-1,-1,-1
01,051,96,000,AL,Elmore County Total Migration-US and Foreign,2389,4528,145919
01,051,97,000,AL,Elmore County Total Migration-US,2389,4528,145919
01,051,97,001,AL,Elmore County Total Migration-Same State,1668,3154,101434
01,051,97,003,AL,Elmore County Total Migration-Different State,721,1374,44485
01,051,01,051,AL,Elmore County Non-migrants,30345,63364,2365988
01,051,01,101,AL,Montgomery County,587,1118,38733
01,051,01,001,AL,Autauga County,438,847,24777
01,051,01,123,AL,Tallapoosa County,117,254,7224
01,051,01,081,AL,Lee County,62,112,3803
01,051,01,073,AL,Jefferson County,55,96,5962
01,051,01,117,AL,Shelby County,48,79,3168
01,051,01,047,AL,Dallas County,35,80,1613
01,051,01,021,AL,Chilton County,26,51,1324
01,051,01,089,AL,Madison County,23,38,1121
01,051,01,087,AL,Macon County,22,44,823
01,051,01,003,AL,Baldwin County,20,31,1390
01,051,58,000,SS,Other flows - Same State,235,404,11496
01,051,59,000,DS,Other flows - Different State,721,1374,44485
01,051,59,001,DS,Other flows - Northeast,53,98,3747
01,051,59,003,DS,Other flows - Midwest,94,198,5711
01,051,59,005,DS,Other flows - South,459,846,26894
01,051,59,007,DS,Other flows - West,115,232,8133
01,051,57,009,FR,Foreign - Other flows,-1,-1,-1
01,053,96,000,AL,Escambia County Total Migration-US and Foreign,687,1355,31638
01,053,97,000,AL,Escambia County Total Migration-US,687,1355,31638
01,053,97,001,AL,Escambia County Total Migration-Same State,314,620,13406
01,053,97,003,AL,Escambia County Total Migration-Different State,373,735,18232
01,053,01,053,AL,Escambia County Non-migrants,11566,24186,687682
01,053,12,033,FL,Escambia County,110,242,4523
01,053,01,003,AL,Baldwin County,91,195,4248
01,053,12,113,FL,Santa Rosa County,58,115,3136
01,053,01,097,AL,Mobile County,42,82,1605
01,053,01,035,AL,Conecuh County,37,79,1832
01,053,01,099,AL,Monroe County,36,83,1876
01,053,58,000,SS,Other flows - Same State,108,181,3845
01,053,59,000,DS,Other flows - Different State,205,378,10573
01,053,59,001,DS,Other flows - Northeast,-1,-1,-1
01,053,59,003,DS,Other flows - Midwest,29,43,1226
01,053,59,005,DS,Other flows - South,152,294,8096
01,053,59,007,DS,Other flows - West,24,41,1251
01,055,96,000,AL,Etowah County Total Migration-US and Foreign,2106,4055,117850
01,055,97,000,AL,Etowah County Total Migration-US,2106,4055,117850
01,055,97,001,AL,Etowah County Total Migration-Same State,1359,2596,68130
01,055,97,003,AL,Etowah County Total Migration-Different State,747,1459,49720
01,055,01,055,AL,Etowah County Non-migrants,34676,72878,2220329
01,055,01,095,AL,Marshall County,268,525,11721
01,055,01,015,AL,Calhoun County,251,439,10690
01,055,01,115,AL,St. Clair County,125,262,9417
01,055,01,073,AL,Jefferson County,117,223,6182
01,055,01,049,AL,DeKalb County,96,180,3688
01,055,01,019,AL,Cherokee County,81,153,4202
01,055,01,009,AL,Blount County,78,157,3394
01,055,01,089,AL,Madison County,54,86,2574
01,055,01,117,AL,Shelby County,38,74,3050
01,055,01,121,AL,Talladega County,36,67,1306
01,055,01,003,AL,Baldwin County,29,64,1886
01,055,01,043,AL,Cullman County,22,49,938
01,055,58,000,SS,Other flows - Same State,164,317,9081
01,055,59,000,DS,Other flows - Different State,747,1459,49720
01,055,59,001,DS,Other flows - Northeast,37,65,2671
01,055,59,003,DS,Other flows - Midwest,88,196,5018
01,055,59,005,DS,Other flows - South,514,963,35842
01,055,59,007,DS,Other flows - West,108,235,6188
01,055,57,009,FR,Foreign - Other flows,-1,-1,-1
01,057,96,000,AL,Fayette County Total Migration-US and Foreign,296,606,13359
01,057,97,000,AL,Fayette County Total Migration-US,296,606,13359
01,057,97,001,AL,Fayette County Total Migration-Same State,246,522,11458
01,057,97,003,AL,Fayette County Total Migration-Different State,50,84,1902
01,057,01,057,AL,Fayette County Non-migrants,5143,11153,306180
01,057,01,093,AL,Marion County,68,132,3053
01,057,01,125,AL,Tuscaloosa County,65,155,3254
01,057,01,075,AL,Lamar County,29,55,1272
01,057,01,127,AL,Walker County,29,68,1617
01,057,58,000,SS,Other flows - Same State,55,112,2263
01,057,59,000,DS,Other flows - Different State,50,84,1902
01,057,59,001,DS,Other flows - Northeast,-1,-1,-1
01,057,59,003,DS,Other flows - Midwest,-1,-1,-1
01,057,59,005,DS,Other flows - South,50,84,1902
01,057,59,007,DS,Other flows - West,-1,-1,-1
01,057,57,009,FR,Foreign - Other flows,-1,-1,-1
01,059,96,000,AL,Franklin County Total Migration-US and Foreign,524,1066,22402
01,059,97,000,AL,Franklin County Total Migration-US,524,1066,22402
01,059,97,001,AL,Franklin County Total Migration-Same State,325,662,13974
01,059,97,003,AL,Franklin County Total Migration-Different State,199,404,8429
01,059,01,059,AL,Franklin County Non-migrants,9687,21548,592590
01,059,01,033,AL,Colbert County,104,215,4189
01,059,01,093,AL,Marion County,51,114,1959
01,059,01,077,AL,Lauderdale County,49,103,2054
01,059,28,141,MS,Tishomingo County,36,78,1542
01,059,01,133,AL,Winston County,28,52,1198
01,059,28,057,MS,Itawamba County,26,45,756
01,059,58,000,SS,Other flows - Same State,93,178,4573
01,059,59,000,DS,Other flows - Different State,137,281,6130
01,059,59,001,DS,Other flows - Northeast,-1,-1,-1
01,059,59,003,DS,Other flows - Midwest,-1,-1,-1
01,059,59,005,DS,Other flows - South,107,228,4657
01,059,59,007,DS,Other flows - West,30,53,1473
01,059,57,009,FR,Foreign - Other flows,-1,-1,-1
01,061,96,000,AL,Geneva County Total Migration-US and Foreign,707,1413,32238
01,061,97,000,AL,Geneva County Total Migration-US,707,1413,32238
01,061,97,001,AL,Geneva County Total Migration-Same State,407,823,19368
01,061,97,003,AL,Geneva County Total Migration-Different State,300,590,12870
01,061,01,061,AL,Geneva County Non-migrants,8497,18192,482843
01,061,01,069,AL,Houston County,164,325,8600
01,061,01,031,AL,Coffee County,84,189,4115
01,061,01,045,AL,Dale County,52,113,2013
01,061,12,059,FL,Holmes County,28,60,1037
01,061,12,131,FL,Walton County,24,49,1220
01,061,01,039,AL,Covington County,20,43,566
01,061,58,000,SS,Other flows - Same State,87,153,4075
01,061,59,000,DS,Other flows - Different State,248,481,10613
01,061,59,001,DS,Other flows - Northeast,-1,-1,-1
01,061,59,003,DS,Other flows - Midwest,23,38,590
01,061,59,005,DS,Other flows - South,188,361,8224
01,061,59,007,DS,Other flows - West,37,82,1799
01,061,57,009,FR,Foreign - Other flows,-1,-1,-1
01,063,96,000,AL,Greene County Total Migration-US and Foreign,124,243,4862
01,063,97,000,AL,Greene County Total Migration-US,124,243,4862
01,063,97,001,AL,Greene County Total Migration-Same State,124,243,4862
01,063,01,063,AL,Greene County Non-migrants,2505,5050,99495
01,063,01,125,AL,Tuscaloosa County,64,126,2604
01,063,58,000,SS,Other flows - Same State,60,117,2257
01,063,59,001,DS,Other flows - Northeast,-1,-1,-1
01,063,59,003,DS,Other flows - Midwest,-1,-1,-1
01,063,59,005,DS,Other flows - South,-1,-1,-1
01,063,59,007,DS,Other flows - West,-1,-1,-1
01,065,96,000,AL,Hale County Total Migration-US and Foreign,443,882,20573
01,065,97,000,AL,Hale County Total Migration-US,443,882,20573
01,065,97,001,AL,Hale County Total Migration-Same State,392,782,17743
01,065,97,003,AL,Hale County Total Migration-Different State,51,100,2830
01,065,01,065,AL,Hale County Non-migrants,5098,10589,266787
01,065,01,125,AL,Tuscaloosa County,251,513,11956
01,065,01,091,AL,Marengo County,28,57,1226
01,065,58,000,SS,Other flows - Same State,113,212,4562
01,065,59,000,DS,Other flows - Different State,51,100,2830
01,065,59,001,DS,Other flows - Northeast,-1,-1,-1
01,065,59,003,DS,Other flows - Midwest,-1,-1,-1
01,065,59,005,DS,Other flows - South,51,100,2830
01,065,59,007,DS,Other flows - West,-1,-1,-1
01,065,57,009,FR,Foreign - Other flows,-1,-1,-1
01,067,96,000,AL,Henry County Total Migration-US and Foreign,477,963,27685
01,067,97,000,AL,Henry County Total Migration-US,477,963,27685
01,067,97,001,AL,Henry County Total Migration-Same State,351,713,20199
01,067,97,003,AL,Henry County Total Migration-Different State,126,250,7485
01,067,01,067,AL,Henry County Non-migrants,5993,12601,545325
01,067,01,069,AL,Houston County,211,434,12381
01,067,01,045,AL,Dale County,45,99,2189
01,067,01,005,AL,Barbour County,33,64,1315
01,067,58,000,SS,Other flows - Same State,62,116,4313
01,067,59,000,DS,Other flows - Different State,126,250,7485
01,067,59,001,DS,Other flows - Northeast,-1,-1,-1
01,067,59,003,DS,Other flows - Midwest,-1,-1,-1
01,067,59,005,DS,Other flows - South,126,250,7485
01,067,59,007,DS,Other flows - West,-1,-1,-1
01,067,57,009,FR,Foreign - Other flows,-1,-1,-1
01,069,96,000,AL,Houston County Total Migration-US and Foreign,2834,5370,144200
01,069,97,000,AL,Houston County Total Migration-US,2834,5370,144200
01,069,97,001,AL,Houston County Total Migration-Same State,1272,2460,57100
01,069,97,003,AL,Houston County Total Migration-Different State,1562,2910,87099
01,069,01,069,AL,Houston County Non-migrants,37326,77091,2949732
01,069,01,045,AL,Dale County,382,779,15415
01,069,01,067,AL,Henry County,197,395,7755
01,069,01,061,AL,Geneva County,160,322,6421
01,069,01,031,AL,Coffee County,139,250,8392
01,069,12,063,FL,Jackson County,82,169,3552
01,069,12,005,FL,Bay County,81,146,3476
01,069,01,005,AL,Barbour County,55,111,1559
01,069,13,099,GA,Early County,37,71,1572
01,069,01,109,AL,Pike County,35,52,1214
01,069,01,101,AL,Montgomery County,30,62,2190
01,069,01,081,AL,Lee County,29,51,1873
01,069,12,133,FL,Washington County,29,50,1596
01,069,01,097,AL,Mobile County,28,46,1379
01,069,01,073,AL,Jefferson County,26,35,1158
01,069,12,091,FL,Okaloosa County,24,43,1053
01,069,12,086,FL,Miami-Dade County,23,41,781
01,069,01,003,AL,Baldwin County,22,43,1588
01,069,12,033,FL,Escambia County,22,42,1930
01,069,12,057,FL,Hillsborough County,22,42,791
01,069,01,117,AL,Shelby County,21,38,1333
01,069,58,000,SS,Other flows - Same State,148,276,6823
01,069,59,000,DS,Other flows - Different State,1242,2306,72349
01,069,59,001,DS,Other flows - Northeast,89,149,4745
01,069,59,003,DS,Other flows - Midwest,141,274,7853
01,069,59,005,DS,Other flows - South,837,1557,47980
01,069,59,007,DS,Other flows - West,175,326,11771
01,069,57,009,FR,Foreign - Other flows,-1,-1,-1
01,071,96,000,AL,Jackson County Total Migration-US and Foreign,1222,2416,67627
01,071,97,000,AL,Jackson County Total Migration-US,1222,2416,67627
01,071,97,001,AL,Jackson County Total Migration-Same State,648,1274,35163
01,071,97,003,AL,Jackson County Total Migration-Different State,574,1142,32463
01,071,01,071,AL,Jackson County Non-migrants,18036,37813,1177843
01,071,01,049,AL,DeKalb County,232,478,8791
01,071,01,089,AL,Madison County,168,335,14022
01,071,01,095,AL,Marshall County,96,196,4349
01,071,47,115,TN,Marion County,66,151,2651
01,071,47,065,TN,Hamilton County,53,102,2964
01,071,13,083,GA,Dade County,26,65,1370
01,071,01,083,AL,Limestone County,23,43,1342
01,071,58,000,SS,Other flows - Same State,129,222,6660
01,071,59,000,DS,Other flows - Different State,429,824,25478
01,071,59,001,DS,Other flows - Northeast,-1,-1,-1
01,071,59,003,DS,Other flows - Midwest,71,145,4707
01,071,59,005,DS,Other flows - South,304,580,17635
01,071,59,007,DS,Other flows - West,54,99,3137
01,071,57,009,FR,Foreign - Other flows,-1,-1,-1
01,073,96,000,AL,Jefferson County Total Migration-US and Foreign,13199,21791,880031
01,073,97,000,AL,Jefferson County Total Migration-US,13148,21674,875290
01,073,97,001,AL,Jefferson County Total Migration-Same State,7381,12223,455568
01,073,97,003,AL,Jefferson County Total Migration-Different State,5767,9451,419722
01,073,98,000,AL,Jefferson County Total Migration-Foreign,51,117,4742
01,073,01,073,AL,Jefferson County Non-migrants,231591,464260,23767534
01,073,01,117,AL,Shelby County,2379,3920,188309
01,073,01,115,AL,St. Clair County,722,1305,42126
01,073,01,125,AL,Tuscaloosa County,631,1043,37618
01,073,01,009,AL,Blount County,356,666,19009
01,073,01,089,AL,Madison County,350,529,18622
01,073,01,127,AL,Walker County,295,600,13054
01,073,01,101,AL,Montgomery County,281,452,16481
01,073,01,097,AL,Mobile County,205,322,11227
01,073,13,121,GA,Fulton County,175,263,17628
01,073,01,081,AL,Lee County,172,253,8261
01,073,47,037,TN,Davidson County,157,240,15169
01,073,01,121,AL,Talladega County,156,252,6354
01,073,01,043,AL,Cullman County,154,270,8790
01,073,01,003,AL,Baldwin County,147,224,9661
01,073,01,015,AL,Calhoun County,138,221,6862
01,073,01,055,AL,Etowah County,132,206,6102
01,073,13,067,GA,Cobb County,94,158,8812
01,073,01,021,AL,Chilton County,86,156,3359
01,073,13,089,GA,DeKalb County,85,142,5245
01,073,13,135,GA,Gwinnett County,85,157,4432
01,073,47,157,TN,Shelby County,83,142,6682
01,073,48,201,TX,Harris County,81,125,5866
01,073,06,037,CA,Los Angeles County,80,134,4487
01,073,01,051,AL,Elmore County,72,112,3813
01,073,01,007,AL,Bibb County,71,122,2504
01,073,01,083,AL,Limestone County,67,100,5411
01,073,48,113,TX,Dallas County,67,116,5472
01,073,12,057,FL,Hillsborough County,66,116,4981
01,073,01,095,AL,Marshall County,64,94,3508
01,073,01,047,AL,Dallas County,62,106,1784
01,073,47,065,TN,Hamilton County,62,102,4699
01,073,01,001,AL,Autauga County,61,91,3916
01,073,01,103,AL,Morgan County,61,95,4291
01,073,01,077,AL,Lauderdale County,59,75,2300
01,073,01,069,AL,Houston County,56,76,2793
01,073,17,031,IL,Cook County,56,95,3751
01,073,12,011,FL,Broward County,53,82,3515
01,073,12,033,FL,Escambia County,53,84,4644
01,073,01,123,AL,Tallapoosa County,52,80,4701
01,073,12,086,FL,Miami-Dade County,52,98,3052
01,073,28,049,MS,Hinds County,48,70,2714
01,073,48,439,TX,Tarrant County,47,71,3239
01,073,12,095,FL,Orange County,46,73,2078
01,073,37,119,NC,Mecklenburg County,45,72,3773
01,073,12,103,FL,Pinellas County,44,62,2063
01,073,04,013,AZ,Maricopa County,43,75,2308
01,073,12,031,FL,Duval County,42,64,2370
01,073,32,003,NV,Clark County,40,68,1296
01,073,01,109,AL,Pike County,37,47,1399
01,073,26,163,MI,Wayne County,36,54,1465
01,073,12,099,FL,Palm Beach County,35,56,3465
01,073,06,073,CA,San Diego County,34,61,3478
01,073,45,019,SC,Charleston County,34,58,3086
01,073,13,063,GA,Clayton County,33,69,1184
01,073,22,071,LA,Orleans Parish,33,49,1674
01,073,12,131,FL,Walton County,31,48,9030
01,073,01,033,AL,Colbert County,30,40,1592
01,073,01,049,AL,DeKalb County,30,48,1248
01,073,12,091,FL,Okaloosa County,30,59,1281
01,073,13,215,GA,Muscogee County,30,43,2810
01,073,47,187,TN,Williamson County,29,50,3106
01,073,48,453,TX,Travis County,29,39,3506
01,073,28,087,MS,Lowndes County,28,50,1374
01,073,48,029,TX,Bexar County,28,46,2004
01,073,01,091,AL,Marengo County,27,37,774
01,073,11,001,DC,District of Columbia,27,40,3589
01,073,45,045,SC,Greenville County,27,45,2233
01,073,47,093,TN,Knox County,27,46,1564
01,073,01,133,AL,Winston County,26,42,2568
01,073,22,051,LA,Jefferson Parish,26,43,1387
01,073,39,049,OH,Franklin County,26,45,1886
01,073,01,031,AL,Coffee County,25,27,756
01,073,06,071,CA,San Bernardino County,25,41,1314
01,073,12,113,FL,Santa Rosa County,25,40,1311
01,073,13,045,GA,Carroll County,25,42,1775
01,073,28,089,MS,Madison County,25,47,2284
01,073,36,047,NY,Kings County,25,35,1640
01,073,36,061,NY,New York County,25,32,2279
01,073,48,085,TX,Collin County,25,44,2117
01,073,01,093,AL,Marion County,24,36,1633
01,073,13,117,GA,Forsyth County,24,35,1488
01,073,21,111,KY,Jefferson County,24,40,2140
01,073,22,033,LA,East Baton Rouge Parish,24,43,1952
01,073,26,125,MI,Oakland County,24,46,1854
01,073,28,121,MS,Rankin County,24,28,1130
01,073,01,045,AL,Dale County,23,41,932
01,073,42,101,PA,Philadelphia County,23,39,1552
01,073,08,031,CO,Denver County,22,28,1765
01,073,12,005,FL,Bay County,22,32,1578
01,073,12,105,FL,Polk County,22,34,1365
01,073,28,047,MS,Harrison County,22,32,1658
01,073,28,075,MS,Lauderdale County,22,35,1103
01,073,47,149,TN,Rutherford County,22,33,873
01,073,08,041,CO,El Paso County,21,39,1396
01,073,13,021,GA,Bibb County,21,35,1067
01,073,25,017,MA,Middlesex County,21,36,1827
01,073,39,035,OH,Cuyahoga County,21,36,1676
01,073,53,033,WA,King County,21,28,2032
01,073,57,001,FR,Foreign - Overseas,21,55,2810
01,073,06,065,CA,Riverside County,20,38,1055
01,073,12,073,FL,Leon County,20,26,1168
01,073,13,059,GA,Clarke County,20,25,1146
01,073,18,097,IN,Marion County,20,36,1257
01,073,29,189,MO,St. Louis County,20,28,1817
01,073,49,035,UT,Salt Lake County,20,40,1517
01,073,58,000,SS,Other flows - Same State,330,535,13811
01,073,59,000,DS,Other flows - Different State,2945,4868,206189
01,073,59,001,DS,Other flows - Northeast,330,538,27933
01,073,59,003,DS,Other flows - Midwest,512,881,36677
01,073,59,005,DS,Other flows - South,1715,2803,114474
01,073,59,007,DS,Other flows - West,388,646,27105
01,073,57,009,FR,Foreign - Other flows,30,62,1932
01,075,96,000,AL,Lamar County Total Migration-US and Foreign,227,449,9167
01,075,97,000,AL,Lamar County Total Migration-US,227,449,9167
01,075,97,001,AL,Lamar County Total Migration-Same State,136,274,5509
01,075,97,003,AL,Lamar County Total Migration-Different State,91,175,3658
01,075,01,075,AL,Lamar County Non-migrants,4409,9815,266013
01,075,28,087,MS,Lowndes County,35,69,1285
01,075,01,093,AL,Marion County,34,68,1287
01,075,01,057,AL,Fayette County,31,73,1296
01,075,01,125,AL,Tuscaloosa County,22,37,800
01,075,58,000,SS,Other flows - Same State,49,96,2126
01,075,59,000,DS,Other flows - Different State,56,106,2373
01,075,59,001,DS,Other flows - Northeast,-1,-1,-1
01,075,59,003,DS,Other flows - Midwest,-1,-1,-1
01,075,59,005,DS,Other flows - South,56,106,2373
01,075,59,007,DS,Other flows - West,-1,-1,-1
01,077,96,000,AL,Lauderdale County Total Migration-US and Foreign,2127,3787,115728
01,077,97,000,AL,Lauderdale County Total Migration-US,2127,3787,115728
01,077,97,001,AL,Lauderdale County Total Migration-Same State,1176,2096,59850
01,077,97,003,AL,Lauderdale County Total Migration-Different State,951,1691,55878
01,077,01,077,AL,Lauderdale County Non-migrants,32303,66261,2546197
01,077,01,033,AL,Colbert County,502,933,24425
01,077,01,083,AL,Limestone County,153,294,8622
01,077,01,089,AL,Madison County,132,210,7469
01,077,01,103,AL,Morgan County,62,108,3426
01,077,47,099,TN,Lawrence County,61,114,2940
01,077,01,059,AL,Franklin County,49,84,1741
